From	To
Q9NF31	FBgn0004860
Q9W523	FBgn0004860
Q9W171	FBgn0035006
Q9XYP8	FBgn0001612
O97061	FBgn0004780
Q9VAG5	FBgn0000247
A1Z7S1	FBgn0002567
A1Z7S2	FBgn0002567
A1Z7S3	FBgn0002567
Q7KY07	FBgn0002567
Q86PD0	FBgn0002567
Q8IH37	FBgn0002567
Q8T0G8	FBgn0002567
Q99323	FBgn0265434
Q9VRE4	FBgn0052512
Q8MSZ7	FBgn0034879
Q9W1M9	FBgn0034879
O61307	FBgn0004449
Q8T962	FBgn0004449
Q59DP7	FBgn0039900
Q6NNV2	FBgn0039900
Q9V4C4	FBgn0039900
Q7K0X3	FBgn0035205
Q9VIM0	FBgn0032864
Q9VI82	FBgn0037489
Q8MRB7	FBgn0032919
Q9VIF6	FBgn0032919
P41073	FBgn0004401
Q0E8F2	FBgn0052103
Q9VTX3	FBgn0052103
Q9VTP4	FBgn0036213
Q95T19	FBgn0051133
Q9VJY3	FBgn0032521
Q9VXD7	FBgn0052573
Q9VFL0	FBgn0038221
Q8SZU4	FBgn0032986
Q9V9M8	FBgn0032986
Q8IR72	FBgn0052638
Q8MR31	FBgn0024728
Q9V9E3	FBgn0033005
Q9VG14	FBgn0038099
O96533	FBgn0025807
P48809	FBgn0004838
Q9XY35	FBgn0011227
Q9VSY4	FBgn0035989
Q24547	FBgn0013343
Q8MSA3	FBgn0038783
O76865	FBgn0024994
Q9W4W6	FBgn0024994
Q9VKQ8	FBgn0032294
Q9VHW4	FBgn0010812
Q8MRV5	FBgn0051158
Q8IMX8	FBgn0051184
Q9V3S3	FBgn0013300
Q9W3T5	FBgn0052736
Q9W4R3	FBgn0052791
Q8IQ95	FBgn0003041
Q8IQ96	FBgn0003041
Q8IQ97	FBgn0003041
Q9U7D8	FBgn0003041
Q9V9S0	FBgn0032949
Q9VHX9	FBgn0037533
Q9VPR4	FBgn0021874
O46054	FBgn0015036
Q9VQ34	FBgn0031356
Q9W0E8	FBgn0043458
P83097	FBgn0046685
Q9VL63	FBgn0051712
Q24117	FBgn0011760
P08111	FBgn0002121
P28518	FBgn0004832
Q9V419	FBgn0028940
O61604	FBgn0024238
Q8IQZ7	FBgn0024238
Q8IQZ8	FBgn0024238
Q95RN9	FBgn0024238
Q9VFU8	FBgn0004049
P18106	FBgn0000723
P04388	FBgn0003206
Q2XYI2	FBgn0031310
Q9VPX5	FBgn0031310
Q9VVL0	FBgn0036756
Q7K0W1	FBgn0033918
Q7JVM1	FBgn0050052
Q86B87	FBgn0002781
A1ZAK3	FBgn0026533
A1ZAK4	FBgn0026533
Q8IFW6	FBgn0026533
Q8T0D3	FBgn0026533
Q9W3X7	FBgn0029888
Q9V9Y7	FBgn0040628
Q9VZI3	FBgn0035498
Q95R59	FBgn0029003
Q9U3W6	FBgn0029003
Q7K2L1	FBgn0005654
P54397	FBgn0013269
Q7JVP4	FBgn0033155
Q9VJV2	FBgn0032535
P56672	FBgn0015524
Q8IM86	FBgn0025726
Q8IM87	FBgn0025726
Q9V483	FBgn0025726
Q9V429	FBgn0040070
Q0KI58	FBgn0042693
Q5BIJ2	FBgn0042693
Q8IN89	FBgn0042693
Q8IN90	FBgn0042693
Q95S91	FBgn0042693
Q9NFM7	FBgn0042693
Q9VEC6	FBgn0042693
Q9VHM4	FBgn0037620
Q9XZ28	FBgn0027515
Q9V420	FBgn0004465
Q9VDY6	FBgn0038692
Q9VJW0	FBgn0032533
Q9VSV1	FBgn0035968
Q9W0Z4	FBgn0035073
P82295	FBgn0026189
Q7KTV9	FBgn0052438
Q7YU66	FBgn0052438
Q8IPT2	FBgn0052438
Q9VP12	FBgn0052438
P25823	FBgn0003891
Q9VL16	FBgn0032200
P91944	FBgn0020443
Q9VK85	FBgn0020443
Q9XTM1	FBgn0266673
P13238	FBgn0003980
P84029	FBgn0284248
Q9VKM1	FBgn0004872
Q95PE4	FBgn0032921
Q8MS44	FBgn0032069
Q9VLH9	FBgn0032069
O46199	FBgn0015584
P35554	FBgn0005633
Q9W3V1	FBgn0029913
A1ZAA5	FBgn0001124
Q7K221	FBgn0001124
Q7YWB4	FBgn0001124
Q8IHB4	FBgn0001124
Q9VF51	FBgn0038349
Q9VQG9	FBgn0031461
P49846	FBgn0010356
Q9VX87	FBgn0030813
Q9VCB1	FBgn0039170
P08879	FBgn0000150
Q9VDN3	FBgn0038789
P18432	FBgn0002773
P42287	FBgn0001137
Q8T490	FBgn0039050
P29843	FBgn0001216
Q24141	FBgn0002715
Q9VPY3	FBgn0031317
Q7KTT0	FBgn0010772
Q9W137	FBgn0035036
P25867	FBgn0011217
P25158	FBgn0003015
Q7KVA9	FBgn0035244
Q7KVB1	FBgn0035244
Q9W0C5	FBgn0035244
Q8SYP9	FBgn0287187
Q8IGC5	FBgn0027081
Q8IP94	FBgn0027081
Q8MRL7	FBgn0027081
Q9VKB0	FBgn0027081
A1Z8U4	FBgn0010621
Q7KKI0	FBgn0010621
Q9W0F6	FBgn0035217
Q8SXX2	FBgn0032536
P40798	FBgn0001978
Q8MS60	FBgn0040519
Q9V9P2	FBgn0040519
P46824	FBgn0010235
Q7YZ98	FBgn0027375
Q9V433	FBgn0027375
P22979	FBgn0001229
Q94518	FBgn0086904
Q7KUD6	FBgn0036043
Q7KUD7	FBgn0036043
Q86PD2	FBgn0036043
Q8IQD4	FBgn0036043
Q8IQD5	FBgn0036043
Q8IQD6	FBgn0036043
Q9VT48	FBgn0036043
Q9W1R5	FBgn0003977
Q7PL76	FBgn0002566
Q8MT46	FBgn0002566
Q9VRL0	FBgn0035600
Q9VYT6	FBgn0030341
Q9VUR7	FBgn0036519
Q8I941	FBgn0052485
Q24307	FBgn0015247
Q9VKU7	FBgn0026431
Q9W4D4	FBgn0029753
A1Z713	FBgn0033194
Q8SXD1	FBgn0050008
Q9VX63	FBgn0030833
Q9I7S8	FBgn0020513
A1Z8U0	FBgn0033688
Q960V2	FBgn0033688
Q7KVL7	FBgn0034708
Q95RP4	FBgn0034708
Q9W277	FBgn0034708
Q8IPM1	FBgn0037248
Q9W4W7	FBgn0024993
P54398	FBgn0000640
Q9VXI1	FBgn0286508
Q9VQJ7	FBgn0031484
Q9VJ21	FBgn0051792
Q9VM67	FBgn0031869
P12428	FBgn0000241
P11420	FBgn0267821
Q9W4J7	FBgn0029712
Q0E9G4	FBgn0033188
Q961L4	FBgn0033188
Q01842	FBgn0000097
A1Z8R8	FBgn0033672
Q86BG1	FBgn0034606
Q86PC3	FBgn0034606
Q9W2J2	FBgn0034606
O77466	FBgn0025352
Q9W1H8	FBgn0025352
A1Z904	FBgn0033739
Q9NFX0	FBgn0010100
Q9VIE8	FBgn0010100
Q9VN42	FBgn0040466
Q9VRJ8	FBgn0035592
A1Z7Z4	FBgn0033446
Q9V4A1	FBgn0039925
O76454	FBgn0024841
Q9VC07	FBgn0039251
Q9W0U6	FBgn0035102
Q9VVJ6	FBgn0052179
Q9U3Y9	FBgn0029514
Q9W0F9	FBgn0029514
P08120	FBgn0000299
Q8IPV7	FBgn0043364
Q9VPQ5	FBgn0043364
Q7K3N4	FBgn0033679
Q9VKL9	FBgn0026147
O76324	FBgn0002413
Q9VK61	FBgn0032452
A1Z7S0	FBgn0015477
Q5BHY9	FBgn0038810
Q95SX0	FBgn0038810
Q9VDK7	FBgn0038810
Q9VBA3	FBgn0285963
Q7KUA8	FBgn0010825
Q86BH2	FBgn0010825
Q8IQA6	FBgn0010825
Q9VSK5	FBgn0010825
P20193	FBgn0003598
Q9W3D4	FBgn0040929
Q9VYB7	FBgn0086674
A1ZBW6	FBgn0034528
Q9VDL1	FBgn0038806
Q9VTS7	FBgn0036242
Q9W3Y1	FBgn0028360
P81910	FBgn0026397
Q9VWI6	FBgn0031016
Q9VWI2	FBgn0031020
Q9VR17	FBgn0000227
Q9W4S1	FBgn0029662
Q9W378	FBgn0026206
P13678	FBgn0003093
Q9VVH0	FBgn0036723
Q9VWH8	FBgn0040890
Q9VWF0	FBgn0031048
Q9BN17	FBgn0000547
Q9VQW7	FBgn0000547
Q9W4F3	FBgn0029740
Q9VQG2	FBgn0031458
Q9VKQ7	FBgn0032295
Q9VEX5	FBgn0020407
Q9VM93	FBgn0046704
Q9VX25	FBgn0030863
Q9VZ62	FBgn0030241
Q9V430	FBgn0028370
Q8T921	FBgn0031115
Q9VRA1	FBgn0031115
Q9VUL6	FBgn0036483
Q9VEC2	FBgn0038577
Q5U0X8	FBgn0033557
Q9VIE6	FBgn0032929
Q7KMH9	FBgn0027499
Q9VWK5	FBgn0027603
Q7K738	FBgn0026316
Q9VZS6	FBgn0035421
Q7JUR5	FBgn0033459
Q9VJ97	FBgn0032671
Q6NLM8	FBgn0034408
Q8MRR2	FBgn0034408
Q965D9	FBgn0034408
Q9VU34	FBgn0036333
Q9VYZ8	FBgn0030294
Q9VUB7	FBgn0052133
Q9VSR5	FBgn0011787
Q24388	FBgn0002565
Q7JVK1	FBgn0026741
Q9W1N6	FBgn0041233
Q9V399	FBgn0001992
Q9VM10	FBgn0025697
Q9VBQ4	FBgn0039342
Q24151	FBgn0016917
Q7K490	FBgn0033996
Q7K1H5	FBgn0034000
Q0E9N0	FBgn0033108
Q86P30	FBgn0033108
Q9VK07	FBgn0032499
Q9VZY0	FBgn0035370
Q9VQM2	FBgn0031505
P41043	FBgn0010226
Q9VU51	FBgn0010452
Q960D3	FBgn0046214
Q9VBX3	FBgn0046214
A0A0B4K7J2	FBgn0039302
Q9VJH7	FBgn0032609
Q7KT70	FBgn0001987
Q7YU32	FBgn0001987
Q86LF3	FBgn0001987
Q9NK80	FBgn0001987
Q7JQG5	FBgn0033987
Q9VLD6	FBgn0032105
Q24372	FBgn0010238
Q9VP06	FBgn0037108
Q8IPJ3	FBgn0031857
Q9VM88	FBgn0031857
B7Z031	FBgn0031969
Q9VAP3	FBgn0039637
Q9V3Q6	FBgn0026323
Q9VZZ0	FBgn0035360
P07185	FBgn0000355
Q7K3M5	FBgn0033160
Q8IPS4	FBgn0037200
Q9VNQ1	FBgn0037200
Q9VBR0	FBgn0039336
Q9VH55	FBgn0037765
Q961D3	FBgn0039644
Q9W4X9	FBgn0004643
Q09101	FBgn0010114
Q9V4B2	FBgn0039889
P06742	FBgn0002772
Q9VNP5	FBgn0037205
Q9VBR8	FBgn0028647
Q8MQQ2	FBgn0031249
Q9VPN8	FBgn0031249
O02393	FBgn0015622
Q24097	FBgn0015622
Q86P47	FBgn0015622
Q86P87	FBgn0015622
Q8T410	FBgn0015622
Q95SQ0	FBgn0015622
Q9VAL7	FBgn0015622
A1Z8N1	FBgn0050035
Q9W5A7	FBgn0029568
Q9Y0Z1	FBgn0027503
Q9W0K4	FBgn0025525
Q8MT36	FBgn0039559
Q02360	FBgn0004895
Q8I0A0	FBgn0039130
Q9VCF8	FBgn0039130
Q7K3Z3	FBgn0033179
Q9VDU2	FBgn0038732
Q9V3A7	FBgn0015391
Q9VNV3	FBgn0015075
Q9W148	FBgn0035025
Q9VZZ4	FBgn0011828
Q960F6	FBgn0035236
Q23980	FBgn0004167
Q7KQ57	FBgn0004167
Q7KV69	FBgn0004167
Q7KV70	FBgn0004167
Q8MRH2	FBgn0004167
Q99140	FBgn0004167
Q9VZQ3	FBgn0004167
Q8MSY2	FBgn0039183
Q960A7	FBgn0039183
Q9BI20	FBgn0039183
Q9VC93	FBgn0039183
Q9VMQ5	FBgn0031713
Q9VAK0	FBgn0039673
Q9U6L5	FBgn0004181
A1Z6K9	FBgn0033072
Q9VPB2	FBgn0037025
Q7K1C0	FBgn0031228
A1Z7C1	FBgn0011659
O61917	FBgn0011659
Q8T0N1	FBgn0011659
Q9W080	FBgn0027790
Q9W073	FBgn0035285
Q8IR54	FBgn0002873
Q8IR55	FBgn0002873
Q9VY43	FBgn0002873
Q9VIF0	FBgn0032925
Q9VPL5	FBgn0031233
Q9VZS3	FBgn0035423
Q9VEG9	FBgn0038536
Q8IHE2	FBgn0039831
Q9V9Z6	FBgn0039831
Q86PA4	FBgn0000416
Q8IMH4	FBgn0000416
Q9U9P3	FBgn0000416
Q9Y125	FBgn0000416
P49415	FBgn0010415
Q9V9W2	FBgn0039857
Q9V9W3	FBgn0039857
Q9VF87	FBgn0038320
Q27601	FBgn0004901
Q9VNN7	FBgn0037424
P42207	FBgn0011710
Q9W0G1	FBgn0267487
Q9W3J5	FBgn0030007
Q8SWV8	FBgn0030054
Q9W3D1	FBgn0030054
P40809	FBgn0045843
Q8SX43	FBgn0031068
O16048	FBgn0011692
O62528	FBgn0011692
Q8SXT9	FBgn0011692
Q9VZF5	FBgn0011692
Q7KSN8	FBgn0051368
Q9VGG9	FBgn0051368
Q8MQK8	FBgn0051368
Q8MSA2	FBgn0051368
Q9VVW7	FBgn0036847
Q9VSC1	FBgn0035827
Q9VK04	FBgn0051729
Q9VK06	FBgn0051729
Q9W3F7	FBgn0030037
Q7JW66	FBgn0033475
Q9W350	FBgn0040236
Q7JRI4	FBgn0033471
Q7JZ37	FBgn0033471
Q8SXM8	FBgn0027084
Q9W327	FBgn0027084
Q9W3Q1	FBgn0029958
P18169	FBgn0000427
P18171	FBgn0000427
Q9VKD3	FBgn0032393
Q9VQK5	FBgn0031492
Q9VDV3	FBgn0038722
O61734	FBgn0023094
Q7K3D4	FBgn0034368
Q8MSC4	FBgn0038252
Q9VCZ5	FBgn0038978
Q9VC54	FBgn0039215
Q0KHU5	FBgn0052699
Q9VAF0	FBgn0039714
Q8IPE8	FBgn0028479
Q9V397	FBgn0028479
Q9VD89	FBgn0051176
Q7KTX2	FBgn0026179
Q9VP80	FBgn0026179
Q7YZ99	FBgn0035253
Q86BP9	FBgn0035253
Q95TP3	FBgn0035253
Q960C4	FBgn0035253
Q9W0B0	FBgn0035253
Q7K0X5	FBgn0034572
Q9W2N6	FBgn0034572
Q9NDM2	FBgn0046687
Q9VBP3	FBgn0027508
Q9GPP6	FBgn0041097
Q9VPZ7	FBgn0041097
Q9VYJ4	FBgn0030421
Q24451	FBgn0011740
Q9U8L5	FBgn0028789
Q9VSM6	FBgn0035915
O76511	FBgn0024920
Q9VUA5	FBgn0036389
Q9VDV5	FBgn0038720
Q9W116	FBgn0035056
Q9VJZ1	FBgn0032514
P09040	FBgn0000500
Q9VND7	FBgn0037342
Q9VQI9	FBgn0041111
Q8IN19	FBgn0051431
Q9VSB3	FBgn0052365
Q9W5H8	FBgn0040005
P50245	FBgn0015011
Q9VWV9	FBgn0004957
Q9VKP7	FBgn0032303
Q9W3C1	FBgn0027330
Q4V3F5	FBgn0033993
O96651	FBgn0026015
Q9VQV7	FBgn0031575
Q9VSW4	FBgn0035980
A1ZAP1	FBgn0034184
Q9VA69	FBgn0039776
Q7K4Q9	FBgn0010611
Q8SXQ6	FBgn0039475
Q9VB89	FBgn0039475
Q00748	FBgn0004513
Q09147	FBgn0285896
Q9VHZ9	FBgn0037519
Q9VW59	FBgn0036921
A8DYP0	FBgn0053519
Q9VKU8	FBgn0032256
Q95S23	FBgn0025571
Q9U1J9	FBgn0025571
Q9VEJ1	FBgn0025571
Q9V3S0	FBgn0010019
Q9VN25	FBgn0037249
A1Z7K2	FBgn0050349
Q9VJN4	FBgn0051826
Q9V3I2	FBgn0014010
Q9VG78	FBgn0082831
Q9VAY2	FBgn0039562
Q9VWI1	FBgn0020261
Q7JUS1	FBgn0050491
Q8IQF8	FBgn0086254
Q9VTK9	FBgn0086254
Q9VF02	FBgn0022787
Q9VDC6	FBgn0000527
Q9VFK6	FBgn0011474
A1ZAE2	FBgn0034113
Q95R60	FBgn0034113
Q9VJX8	FBgn0032524
Q9NHB0	FBgn0040323
Q9VGV9	FBgn0037842
P19538	FBgn0004859
Q9VZ60	FBgn0030243
A1Z7P5	FBgn0003612
A1Z7P7	FBgn0003612
A1Z7P8	FBgn0003612
A1Z7P9	FBgn0003612
A1Z7Q1	FBgn0003612
Q5BIG7	FBgn0003612
Q7KNF5	FBgn0003612
Q8IGK3	FBgn0003612
Q9XYM5	FBgn0003612
Q9VEY1	FBgn0038404
Q9VX09	FBgn0030877
Q8MQQ6	FBgn0032197
Q9VL20	FBgn0032197
Q7K3E9	FBgn0033616
Q8I937	FBgn0052409
Q9VTH4	FBgn0041094
Q961F9	FBgn0036623
Q9VV51	FBgn0036623
Q9VCB9	FBgn0039163
Q7KJN5	FBgn0026379
Q7KJN6	FBgn0026379
Q7KMQ6	FBgn0026379
Q9U470	FBgn0026379
Q9V3L4	FBgn0026379
Q9Y0B5	FBgn0026379
Q9Y0B6	FBgn0026379
Q8SX76	FBgn0051453
Q9W2V9	FBgn0028331
Q7JUP3	FBgn0034068
Q9VCD8	FBgn0040283
P48608	FBgn0011202
O76331	FBgn0024921
Q86PD5	FBgn0024921
Q8MSW8	FBgn0024921
Q8SX88	FBgn0024921
Q9VRV8	FBgn0024921
O97182	FBgn0001961
Q9VCC4	FBgn0039158
Q8SWU4	FBgn0031306
P10627	FBgn0003900
Q9V535	FBgn0033378
P35128	FBgn0000173
Q9VLH0	FBgn0032075
Q9VGK7	FBgn0037926
Q9V3D8	FBgn0040493
Q9W4M9	FBgn0026079
Q9VGB8	FBgn0038003
P06607	FBgn0004047
Q9VM45	FBgn0031886
A1ZAU4	FBgn0034229
Q7K5N8	FBgn0034229
Q9VVI9	FBgn0036740
Q9V395	FBgn0028468
Q960R0	FBgn0034971
Q9W1B5	FBgn0034971
Q9VX97	FBgn0030803
Q9VYA7	FBgn0030504
Q6AWL3	FBgn0010328
Q95TK6	FBgn0010328
Q9N9Z6	FBgn0010328
Q9VB55	FBgn0010328
Q9VGP6	FBgn0264694
Q9VWL4	FBgn0030990
Q7JQY8	FBgn0050020
Q9V3K5	FBgn0028870
Q9VUY9	FBgn0003076
P12252	FBgn0000479
P45594	FBgn0011726
Q9VV60	FBgn0027080
P35992	FBgn0004370
P92204	FBgn0017430
A1YKA1	FBgn0061200
A1YKA3	FBgn0061200
A1YKA5	FBgn0061200
A1YKA7	FBgn0061200
A1YKA8	FBgn0061200
A1YKB1	FBgn0061200
Q95SX4	FBgn0061200
Q960L2	FBgn0061200
Q9VXE6	FBgn0061200
Q9VFP8	FBgn0038189
Q9VQX9	FBgn0031592
Q7JYP8	FBgn0034097
Q9VX32	FBgn0026375
Q8SX62	FBgn0026375
Q8T3N5	FBgn0026375
Q95T65	FBgn0026375
P48605	FBgn0015019
Q9VL25	FBgn0032194
Q9VW87	FBgn0036945
Q9VXB3	FBgn0030788
Q8ST83	FBgn0002521
Q95R38	FBgn0031312
Q9VPX8	FBgn0031312
P25822	FBgn0003165
Q9VC28	FBgn0039233
Q8MLV1	FBgn0034657
P07764	FBgn0000064
Q7JUY7	FBgn0029092
P32870	FBgn0003301
Q0KHZ6	FBgn0039697
Q8MR58	FBgn0039697
Q9VIZ0	FBgn0086447
Q8MYT0	FBgn0036926
Q9VW66	FBgn0036926
Q9V3R6	FBgn0028658
Q8MTA4	FBgn0037098
Q9V3H9	FBgn0028471
Q9VC86	FBgn0039190
Q9VUN0	FBgn0036494
P47825	FBgn0010280
P50445	FBgn0003302
Q8IPH0	FBgn0031975
Q9VLU2	FBgn0031975
Q9VAA9	FBgn0039743
Q9VLU5	FBgn0031972
P23779	FBgn0004629
A1Z9D7	FBgn0000119
Q6AWJ8	FBgn0000119
O76742	FBgn0015795
Q9VLT8	FBgn0031979
Q9W021	FBgn0035335
Q9VCE0	FBgn0026576
Q9V3L1	FBgn0020251
Q9V464	FBgn0029094
Q9VGP1	FBgn0037897
Q9VJE1	FBgn0032636
Q7K4C2	FBgn0033584
Q7KST5	FBgn0037684
Q9VHF0	FBgn0037684
P30432	FBgn0004598
Q9VSB8	FBgn0035824
Q9VAX3	FBgn0085391
Q9V637	FBgn0033669
Q0E9N4	FBgn0033092
Q9VCC0	FBgn0029503
A1Z9G9	FBgn0033865
Q8T3R1	FBgn0033865
Q9VKJ4	FBgn0032346
Q9VAG9	FBgn0039698
Q9W2J4	FBgn0027073
Q24468	FBgn0003169
Q9W0B2	FBgn0035252
Q9VYG3	FBgn0030456
Q6WNX7	FBgn0038139
Q8ITD0	FBgn0038139
Q9VFW6	FBgn0038139
Q8IN24	FBgn0027575
Q9Y133	FBgn0027575
Q9VT44	FBgn0036040
Q9VL96	FBgn0032138
Q8IMW9	FBgn0039187
Q9VC89	FBgn0039187
P91929	FBgn0019957
Q9VT61	FBgn0027567
Q9VHD0	FBgn0043791
Q9VB71	FBgn0039491
A8JR14	FBgn0026737
Q9W5D6	FBgn0040382
Q9VKW4	FBgn0032243
Q9VB72	FBgn0039490
Q8MSS1	FBgn0029688
O44424	FBgn0023506
Q9V3P0	FBgn0040309
Q24349	FBgn0004868
Q9VLB7	FBgn0004868
Q9VXN9	FBgn0030695
Q9VT91	FBgn0011569
Q9V831	FBgn0034231
Q9V3D5	FBgn0016930
Q9VCA5	FBgn0039175
Q9VSR7	FBgn0035942
Q9VFJ3	FBgn0038233
Q9VD68	FBgn0038912
Q9VT74	FBgn0036063
Q95TU2	FBgn0032388
Q9VKD8	FBgn0032388
Q9VC05	FBgn0020626
Q7KUD4	FBgn0036053
Q8MR13	FBgn0036053
Q9VT60	FBgn0036053
Q7JR69	FBgn0033725
Q960H8	FBgn0033725
Q9VS50	FBgn0035766
P50882	FBgn0015756
Q9VVA0	FBgn0036661
Q9V463	FBgn0021761
Q9VL68	FBgn0032160
Q9VRJ7	FBgn0035591
Q9VVY4	FBgn0028380
Q8IMM7	FBgn0027579
Q8IMM8	FBgn0027579
Q9Y137	FBgn0027579
Q9V557	FBgn0033395
Q9VIE1	FBgn0032935
Q9VYI1	FBgn0030435
Q9VWQ1	FBgn0030960
Q8MSF4	FBgn0031961
Q9VLV6	FBgn0031961
Q9VIG3	FBgn0032913
P48598	FBgn0015218
Q9VEK8	FBgn0028992
Q7JZ51	FBgn0034224
Q9VMI9	FBgn0025742
Q9VS89	FBgn0035798
Q9VKJ1	FBgn0032348
Q9VXY3	FBgn0030612
Q07436	FBgn0004583
Q8SYB8	FBgn0039730
Q9VAC9	FBgn0039730
Q9VQD6	FBgn0031435
Q9VQU7	FBgn0031568
Q0E917	FBgn0020440
Q7KNS5	FBgn0022987
O44433	FBgn0022987
Q9VXD6	FBgn0030768
O01404	FBgn0283509
Q9VY09	FBgn0030589
A1Z909	FBgn0033741
Q8T9K3	FBgn0033741
Q9VFS9	FBgn0038165
Q9VX83	FBgn0030817
Q9W2F3	FBgn0016641
Q9VLS1	FBgn0031995
Q9VHS3	FBgn0037577
Q9VG91	FBgn0038028
P16371	FBgn0001139
Q9VGA4	FBgn0038016
Q9BJZ5	FBgn0023441
Q95SC5	FBgn0038679
Q9VE02	FBgn0038679
Q9VI75	FBgn0086372
Q9VCT4	FBgn0017590
Q9VHV9	FBgn0037548
Q9V4U9	FBgn0033304
Q9VXH4	FBgn0030743
A1ZAK7	FBgn0014870
A1ZAK8	FBgn0014870
A1ZAK9	FBgn0014870
O96828	FBgn0014870
Q960R6	FBgn0014870
Q9VUH7	FBgn0036449
Q9VDE8	FBgn0038854
Q8T3I1	FBgn0032467
Q9VK44	FBgn0032467
Q9VXQ5	FBgn0027329
Q7KN63	FBgn0011336
Q9XZ53	FBgn0011336
Q9VVS4	FBgn0036811
Q9VKG1	FBgn0015400
A1Z6P2	FBgn0010482
Q7KJB9	FBgn0010482
Q7KJC0	FBgn0010482
Q7KJC1	FBgn0010482
Q8IGT3	FBgn0010482
Q9N6X2	FBgn0010482
Q9V9A9	FBgn0010482
Q7KGH1	FBgn0041087
Q7KSK2	FBgn0038205
Q9VE85	FBgn0038609
O77237	FBgn0025574
Q24371	FBgn0013548
Q9VGZ4	FBgn0037814
Q9VE98	FBgn0038597
Q8SWT2	FBgn0032883
Q8T9H2	FBgn0030672
Q9VXR5	FBgn0030672
Q9VMN5	FBgn0031728
Q9VFX0	FBgn0038135
Q9W261	FBgn0034722
O17432	FBgn0019949
A1ZA05	FBgn0286813
Q0E965	FBgn0286813
Q95SW3	FBgn0286813
Q9GSP5	FBgn0286813
Q9V431	FBgn0027885
Q9VYG7	FBgn0030452
Q7K4N3	FBgn0022942
Q9VX35	FBgn0030854
A1Z7H8	FBgn0033321
Q7K2X8	FBgn0033247
O01352	FBgn0019828
Q9Y123	FBgn0027564
Q968Z7	FBgn0038755
Q9VDR6	FBgn0038755
Q9VX08	FBgn0030878
Q9VL77	FBgn0032153
Q9VMC0	FBgn0031829
Q9VXV3	FBgn0004391
Q9VT66	FBgn0036056
Q9VD26	FBgn0038950
Q9VE86	FBgn0038608
Q9VLF5	FBgn0015316
Q8IN97	FBgn0025456
P47938	FBgn0011761
P23654	FBgn0004108
Q9VWH1	FBgn0052532
P61209	FBgn0010348
P06603	FBgn0003884
Q04047	FBgn0004227
P27091	FBgn0024234
Q8T6B9	FBgn0028577
A1Z8R2	FBgn0026573
Q961B8	FBgn0026573
Q7JUF2	FBgn0086898
Q961X0	FBgn0034644
Q9W2E9	FBgn0034644
Q9VHD1	FBgn0037698
P21520	FBgn0003326
Q7KTI7	FBgn0032006
Q7KTI8	FBgn0032006
Q8IPG1	FBgn0032006
Q8T4L8	FBgn0032006
Q8T4L9	FBgn0032006
Q8T4M0	FBgn0032006
Q8T9F6	FBgn0032006
Q95P10	FBgn0032006
Q9VLQ8	FBgn0032006
Q9VLY7	FBgn0041181
Q9VJ14	FBgn0086442
Q9VE40	FBgn0038645
P51406	FBgn0010292
Q7K4W1	FBgn0034214
P24492	FBgn0004240
Q03017	FBgn0000250
Q9VQL6	FBgn0042627
Q9I7U7	FBgn0035137
Q9W0Q9	FBgn0035137
Q9TVI0	FBgn0028422
Q9NDA0	FBgn0035245
Q9VSA4	FBgn0035812
Q9VEH3	FBgn0038532
Q9VWC0	FBgn0052529
Q9VWC2	FBgn0052529
Q9VXK0	FBgn0030724
P08646	FBgn0003205
Q9W117	FBgn0050421
Q7KIN0	FBgn0034476
Q9VAS0	FBgn0039613
Q9W335	FBgn0028327
P20480	FBgn0002924
P22977	FBgn0000356
Q9W0R8	FBgn0004373
Q9VB25	FBgn0004387
Q09024	FBgn0001257
P28465	FBgn0004360
P25722	FBgn0024230
O46102	FBgn0024360
Q9XZ58	FBgn0027053
Q8SYW8	FBgn0028931
Q8IN25	FBgn0051198
P07664	FBgn0003512
P12080	FBgn0001250
Q26454	FBgn0015929
O76904	FBgn0004650
Q7KT38	FBgn0015772
Q8MSQ7	FBgn0015772
Q95TP2	FBgn0015772
Q9U485	FBgn0015772
Q9VJ30	FBgn0015772
Q7K3L1	FBgn0033845
A1Z9E4	FBgn0033848
Q8SZX6	FBgn0033848
Q9VVR0	FBgn0036799
Q7KNQ9	FBgn0286070
Q9VPI9	FBgn0031216
Q9VBL3	FBgn0039379
P11596	FBgn0003741
Q9VEK6	FBgn0038504
Q9V407	FBgn0026597
Q95S32	FBgn0004876
Q9VE06	FBgn0004876
Q9Y1A8	FBgn0004876
Q8MRP7	FBgn0010651
Q9VK54	FBgn0015399
Q24570	FBgn0015946
Q9W3X0	FBgn0029895
Q9VAX8	FBgn0039566
Q8SXD4	FBgn0052676
P40793	FBgn0010341
Q9U779	FBgn0026181
Q9VXE3	FBgn0026181
A1Z7T0	FBgn0020621
A1Z7T1	FBgn0020621
A1Z7T2	FBgn0020621
A1Z7T3	FBgn0020621
A1Z7T4	FBgn0020621
Q7YU74	FBgn0020621
Q960L7	FBgn0020621
Q27571	FBgn0011676
A1ZA03	FBgn0011660
O76417	FBgn0011660
Q8T9C0	FBgn0011660
Q95TU3	FBgn0030631
Q9VXW2	FBgn0030631
Q9U3Y7	FBgn0023097
Q9VDK5	FBgn0023097
Q9W4P5	FBgn0285910
Q9VLT6	FBgn0031981
Q9W0Q1	FBgn0035142
Q9VW56	FBgn0036918
Q07886	FBgn0010220
